Disaster_ID,Disaster_Type,Location,Magnitude,Date,Fatalities,Economic_Loss_in_Million_$,Buildings collapsed,probability
8824,Flood,Brazil,4.542221154,2014,1,498,N/A,N/A
8825,Wildfire,Brazil,7.018209489,2011,30,586,N/A,N/A
8826,Hurricane,China,7.72367794,2014,30,2277,N/A,N/A
8827,Flood,Brazil,9.16835217,2010,40,1043,N/A,N/A
8828,Wildfire,Japan,6.212962611,2002,1,576,N/A,N/A
8829,Flood,USA,7.604186266,2011,0,1783,N/A,N/A
8830,Flood,China,3.115867249,2019,0,706,N/A,N/A
8831,Earthquake,Indonesia,5.206987795,1998,5,505,N/A,N/A
8832,Hurricane,China,7.020193988,1999,2,1504,N/A,N/A
8833,Tornado,India,3.014518957,2001,2,210,N/A,N/A
8834,Tornado,Japan,5.606520224,2019,1,545,N/A,N/A
8835,Hurricane,China,8.866079247,1997,40,1776,N/A,N/A
8836,Wildfire,USA,1.557604465,2015,2,304,N/A,N/A
8837,Flood,Indonesia,3.99405246,2005,1,271,N/A,N/A
8838,Hurricane,India,3.349782406,2007,1,574,N/A,N/A
8839,Wildfire,China,6.095419258,1994,2,663,N/A,N/A
8840,Wildfire,Brazil,9.81843916,1992,29,606,N/A,N/A
8841,Tornado,USA,4.44609263,2013,0,647,N/A,N/A
8842,Earthquake,Japan,5.401971491,2013,0,1026,N/A,N/A
8843,Tornado,China,8.737360131,2016,3,1138,N/A,N/A
8844,Earthquake,Brazil,2.385434366,1994,1,292,N/A,N/A
8845,Hurricane,Brazil,3.758865914,1991,2,385,N/A,N/A
8846,Tornado,Indonesia,7.120053613,2019,31,422,N/A,N/A
8847,Flood,USA,5.315224988,2009,1,1125,N/A,N/A
8848,Wildfire,India,3.934985736,2018,3,549,N/A,N/A
8849,Wildfire,India,6.545210165,2005,4,689,N/A,N/A
8850,Wildfire,China,8.497922381,2014,1,1419,N/A,N/A
8851,Tornado,Brazil,5.828101003,2005,0,349,N/A,N/A
8852,Hurricane,India,9.274276496,1993,0,1175,N/A,N/A
8853,Wildfire,Indonesia,2.699343769,2010,1,181,N/A,N/A
8854,Hurricane,India,1.760556373,2011,1,366,N/A,N/A
8855,Flood,Brazil,7.161305828,2017,24,834,N/A,N/A
8856,Wildfire,India,6.241246115,2015,4,741,N/A,N/A
8857,Flood,USA,7.229099792,2015,1,1768,N/A,N/A
8858,Earthquake,Brazil,1.638066683,2015,2,300,N/A,N/A
8859,Earthquake,USA,2.137347353,2010,1,746,N/A,N/A
8860,Tornado,USA,8.010680623,2003,20,1074,N/A,N/A
8861,Earthquake,China,3.319392166,2005,0,837,N/A,N/A
8862,Hurricane,China,4.502496655,2017,0,1349,N/A,N/A
8863,Hurricane,Japan,8.289629187,2002,23,1215,N/A,N/A
8864,Wildfire,Japan,8.091329203,2008,26,782,N/A,N/A
8865,Flood,Indonesia,4.708006781,1995,2,290,N/A,N/A
8866,Wildfire,USA,4.384026376,2005,1,702,N/A,N/A
8867,Tornado,India,9.998522635,2015,35,890,N/A,N/A
8868,Wildfire,India,9.680412486,2007,36,1098,N/A,N/A
8869,Wildfire,Indonesia,9.710250885,2000,34,461,N/A,N/A
8870,Wildfire,China,1.869783576,2019,0,326,N/A,N/A
8871,Tornado,China,3.843649337,2004,3,412,N/A,N/A
8872,Hurricane,Brazil,4.628261987,1994,1,464,N/A,N/A
8873,Wildfire,Indonesia,9.559476782,2004,2,493,N/A,N/A
8874,Hurricane,Indonesia,3.01388827,2009,2,304,N/A,N/A
8875,Wildfire,Indonesia,3.118158188,2007,2,177,N/A,N/A
8876,Earthquake,USA,5.283706293,1993,1,1359,N/A,N/A
8877,Flood,USA,2.520958494,1992,0,411,N/A,N/A
8878,Hurricane,USA,9.274739461,2003,0,2426,N/A,N/A
8879,Flood,China,6.610972505,1993,2,786,N/A,N/A
8880,Hurricane,USA,5.863979139,2002,2,1772,N/A,N/A
8881,Tornado,India,2.450957826,1995,3,147,N/A,N/A
8882,Flood,Indonesia,2.174931679,2001,1,144,N/A,N/A
8883,Earthquake,Brazil,3.482632182,2006,0,562,N/A,N/A
8884,Wildfire,Brazil,7.783693261,2010,33,642,N/A,N/A
8885,Earthquake,China,1.092037967,1990,0,213,N/A,N/A
8886,Flood,Brazil,2.90177691,2016,1,335,N/A,N/A
8887,Flood,USA,8.458600051,2012,0,1939,N/A,N/A
8888,Tornado,Brazil,6.282796813,2011,0,411,N/A,N/A
8889,Earthquake,Japan,2.948251948,1993,1,357,N/A,N/A
8890,Wildfire,USA,1.701422361,2001,0,255,N/A,N/A
8891,Hurricane,USA,6.179624259,1997,1,1675,N/A,N/A
8892,Earthquake,Indonesia,4.005445403,1994,1,313,N/A,N/A
8893,Earthquake,Japan,6.824592447,2014,0,1470,N/A,N/A
8894,Tornado,China,1.475541879,2019,2,195,N/A,N/A
8895,Hurricane,China,1.739890252,1998,2,351,N/A,N/A
8896,Hurricane,Indonesia,1.256804616,1995,0,104,N/A,N/A
8897,Hurricane,Indonesia,5.825166965,1993,3,430,N/A,N/A
8898,Tornado,China,9.850175519,1991,1,757,N/A,N/A
8899,Hurricane,Indonesia,2.465315585,2003,1,228,N/A,N/A
8900,Flood,India,6.052522122,1999,2,677,N/A,N/A
8901,Tornado,Indonesia,1.640436152,1990,1,50,N/A,N/A
8902,Hurricane,USA,1.219268688,1990,0,260,N/A,N/A
8903,Tornado,Japan,7.048153334,2008,32,514,N/A,N/A
8904,Wildfire,Indonesia,9.906171016,1996,1,487,N/A,N/A
8905,Tornado,India,6.141527143,1991,0,365,N/A,N/A
8906,Wildfire,USA,8.146592173,2019,35,1914,N/A,N/A
8907,Hurricane,Brazil,2.304982917,2000,0,265,N/A,N/A
8908,Tornado,USA,4.668867499,1994,0,482,N/A,N/A
8909,Wildfire,Japan,3.083873489,2006,0,307,N/A,N/A
8910,Wildfire,China,6.44127102,2014,1,1042,N/A,N/A
8911,Wildfire,China,6.006424416,1993,3,641,N/A,N/A
8912,Tornado,Japan,9.477587191,2015,1,755,N/A,N/A
8913,Flood,USA,1.629516732,2004,0,336,N/A,N/A
8914,Flood,Indonesia,4.478092128,1992,3,255,N/A,N/A
8915,Earthquake,Brazil,6.797342859,1999,1,827,N/A,N/A
8916,Earthquake,China,6.7041348,2008,1,2013,N/A,N/A
8917,Wildfire,China,3.950225231,1994,1,388,N/A,N/A
8918,Flood,India,3.042539326,1993,2,278,N/A,N/A
8919,Hurricane,USA,1.994718791,1999,2,477,N/A,N/A
8920,Wildfire,Brazil,2.124079678,1999,1,152,N/A,N/A
8921,Wildfire,Brazil,5.307718982,1995,0,330,N/A,N/A
8922,Earthquake,Japan,1.250140521,1997,0,184,N/A,N/A
8923,Earthquake,China,3.208017153,1999,1,794,N/A,N/A
8924,Hurricane,Brazil,1.669087476,1997,1,177,N/A,N/A
8925,Tornado,USA,2.523040892,2001,1,294,N/A,N/A
8926,Tornado,China,7.25388634,1991,3,531,N/A,N/A
8927,Hurricane,Indonesia,5.956683183,1991,4,401,N/A,N/A
8928,Tornado,Japan,3.978944837,2000,0,236,N/A,N/A
8929,Wildfire,Brazil,1.905410468,2006,1,172,N/A,N/A
8930,Hurricane,India,4.368973968,2006,2,824,N/A,N/A
8931,Earthquake,China,2.073214961,1998,1,504,N/A,N/A
8932,Flood,India,9.365320631,2017,22,1525,N/A,N/A
8933,Earthquake,China,1.354855718,1998,0,309,N/A,N/A
8934,Hurricane,India,8.942578894,2016,30,1862,N/A,N/A
8935,Tornado,USA,2.939727165,2004,0,343,N/A,N/A
8936,Hurricane,Brazil,6.927901231,2006,3,1041,N/A,N/A
8937,Wildfire,Indonesia,8.196953136,1992,29,324,N/A,N/A
8938,Flood,Indonesia,5.475345351,2015,2,481,N/A,N/A
8939,Tornado,USA,8.188121665,2003,33,944,N/A,N/A
8940,Flood,Japan,1.106106918,2006,0,129,N/A,N/A
8941,Tornado,China,1.288308999,1999,1,124,N/A,N/A
8942,Earthquake,USA,6.427161309,2017,1,2345,N/A,N/A
8943,Tornado,China,4.185427183,1993,0,326,N/A,N/A
8944,Flood,Japan,9.905600869,2016,0,1292,N/A,N/A
8945,Wildfire,Indonesia,8.295452491,1993,35,380,N/A,N/A
8946,Flood,Indonesia,7.987312703,2018,1,799,N/A,N/A
8947,Flood,Japan,2.901655478,2002,0,311,N/A,N/A
8948,Tornado,Brazil,2.786522953,2017,0,210,N/A,N/A
8949,Wildfire,Indonesia,4.20040351,2004,2,230,N/A,N/A
8950,Hurricane,USA,7.488138921,2005,0,2382,N/A,N/A
8951,Wildfire,Brazil,2.973789011,2012,0,295,N/A,N/A
8952,Flood,Japan,9.279118635,2005,0,1140,N/A,N/A
8953,Hurricane,Japan,4.267289356,1994,0,532,N/A,N/A
8954,Tornado,Indonesia,2.895319045,1997,2,106,N/A,N/A
8955,Wildfire,Brazil,4.18891378,1997,2,305,N/A,N/A
8956,Wildfire,Brazil,1.5371587,1992,1,86,N/A,N/A
8957,Flood,Indonesia,8.739260552,2018,24,802,N/A,N/A
8958,Tornado,USA,3.2034963,2017,0,565,N/A,N/A
8959,Earthquake,Japan,5.531416751,1990,0,717,N/A,N/A
8960,Flood,Japan,7.598949722,2010,1,913,N/A,N/A
8961,Earthquake,Brazil,2.087744752,1991,1,205,N/A,N/A
8962,Wildfire,Brazil,9.130482839,1999,32,605,N/A,N/A
8963,Earthquake,USA,5.438065787,2019,1,2190,N/A,N/A
8964,Hurricane,USA,9.744937877,2013,36,3712,N/A,N/A
8965,Wildfire,Brazil,3.093453784,2011,1,301,N/A,N/A
8966,Flood,USA,2.130700229,1998,1,380,N/A,N/A
8967,Earthquake,Japan,3.146860745,2003,0,514,N/A,N/A
8968,Hurricane,Indonesia,1.228756198,2009,0,142,N/A,N/A
8969,Hurricane,Japan,4.62869376,2000,1,637,N/A,N/A
8970,Wildfire,USA,5.678310423,1990,0,621,N/A,N/A
8971,Wildfire,China,8.183475823,2016,2,1458,N/A,N/A
8972,Earthquake,Brazil,1.411055898,1996,0,159,N/A,N/A
8973,Hurricane,India,7.239421133,2018,1,1574,N/A,N/A
8974,Earthquake,USA,6.932322838,2002,0,1904,N/A,N/A
8975,Tornado,Japan,3.636842175,2008,0,262,N/A,N/A
8976,Earthquake,India,5.840306299,2000,2,1026,N/A,N/A
8977,Earthquake,China,5.254036268,2006,0,1303,N/A,N/A
8978,Flood,USA,1.118525724,1990,1,181,N/A,N/A
8979,Wildfire,Japan,1.986778138,2007,1,190,N/A,N/A
8980,Tornado,Japan,4.155604894,1994,1,213,N/A,N/A
8981,Hurricane,China,3.065187841,2008,0,860,N/A,N/A
8982,Wildfire,India,5.980339381,1997,2,516,N/A,N/A
8983,Hurricane,Brazil,7.73423188,2000,21,967,N/A,N/A
8984,Flood,Brazil,5.375938194,2011,0,548,N/A,N/A
8985,Earthquake,USA,5.39442074,2015,1,2048,N/A,N/A
8986,Hurricane,Brazil,9.864823043,2009,25,1581,N/A,N/A
8987,Hurricane,USA,1.526259041,2013,0,582,N/A,N/A
8988,Flood,China,7.402597624,2012,38,1336,N/A,N/A
8989,Tornado,Japan,9.608204033,2019,0,797,N/A,N/A
8990,Hurricane,India,9.404414923,2007,2,1694,N/A,N/A
8991,Hurricane,USA,2.376693611,1994,0,595,N/A,N/A
8992,Earthquake,Indonesia,1.112656446,2005,0,110,N/A,N/A
8993,Tornado,Indonesia,5.725539078,2017,0,327,N/A,N/A
8994,Flood,India,5.037306497,2007,2,732,N/A,N/A
8995,Tornado,USA,9.152286214,2005,0,1192,N/A,N/A
8996,Wildfire,India,6.137356912,1990,2,399,N/A,N/A
8997,Tornado,USA,3.214752827,1997,1,369,N/A,N/A
8998,Hurricane,USA,5.591330439,1999,1,1400,N/A,N/A
8999,Wildfire,Japan,8.610365079,1990,28,560,N/A,N/A
9000,Hurricane,Japan,7.957990386,2001,1,1296,N/A,N/A
9001,Wildfire,Brazil,7.330630238,2006,1,609,N/A,N/A
9002,Earthquake,Brazil,1.274639353,2002,1,175,N/A,N/A
9003,Earthquake,USA,3.45512856,2001,1,1042,N/A,N/A
9004,Flood,India,3.227836426,2003,2,366,N/A,N/A
9005,Wildfire,China,2.934420207,1995,0,321,N/A,N/A
9006,Tornado,India,2.252231744,2016,2,199,N/A,N/A
9007,Flood,Brazil,4.681303182,2016,1,544,N/A,N/A
9008,Tornado,India,9.818613848,1991,23,492,N/A,N/A
9009,Earthquake,India,6.675533546,2005,0,1175,N/A,N/A
9010,Earthquake,Japan,4.867522825,2006,0,900,N/A,N/A
9011,Wildfire,China,2.485955624,2009,1,387,N/A,N/A
9012,Wildfire,Indonesia,4.561237218,1993,1,214,N/A,N/A
9013,Flood,USA,3.794835452,2016,0,1098,N/A,N/A
9014,Hurricane,India,4.989915986,1991,2,610,N/A,N/A
9015,Earthquake,India,6.234861398,2008,1,1240,N/A,N/A
9016,Hurricane,Indonesia,9.893276686,1992,20,681,N/A,N/A
9017,Hurricane,China,7.991521355,1997,1,1571,N/A,N/A
9018,Tornado,China,5.062320401,2015,0,616,N/A,N/A
9019,Hurricane,India,4.340935596,1997,1,663,N/A,N/A
9020,Tornado,China,6.101579982,2010,1,715,N/A,N/A
9021,Flood,China,1.56899648,2003,1,239,N/A,N/A
9022,Flood,China,4.784002374,2000,1,804,N/A,N/A
9023,Hurricane,Indonesia,8.846858467,2005,28,963,N/A,N/A
9024,Hurricane,USA,9.167046581,2006,38,2549,N/A,N/A
9025,Flood,USA,5.773157025,1993,2,1019,N/A,N/A
9026,Wildfire,USA,2.234542774,1996,0,301,N/A,N/A
9027,Wildfire,USA,2.422539188,2005,0,421,N/A,N/A
9028,Flood,USA,5.943373183,2006,0,1369,N/A,N/A
9029,Flood,Brazil,1.268013969,1997,2,110,N/A,N/A
9030,Earthquake,Japan,3.513917576,1993,0,427,N/A,N/A
9031,Hurricane,USA,1.793655861,1993,2,434,N/A,N/A
9032,Hurricane,Brazil,7.77043306,2014,38,1278,N/A,N/A
9033,Hurricane,USA,5.410251003,1990,0,1118,N/A,N/A
9034,Hurricane,Japan,4.761305644,2006,1,840,N/A,N/A
9035,Hurricane,USA,1.576528567,2012,0,537,N/A,N/A
9036,Tornado,China,5.504207796,1990,0,367,N/A,N/A
9037,Tornado,Brazil,9.096298435,2005,38,562,N/A,N/A
9038,Tornado,Indonesia,9.602788845,2008,1,456,N/A,N/A
9039,Hurricane,Indonesia,6.938539804,1999,0,574,N/A,N/A
9040,Hurricane,India,8.528549612,2008,2,1696,N/A,N/A
9041,Hurricane,Brazil,4.646840607,2002,2,628,N/A,N/A
9042,Earthquake,China,3.755034914,2006,1,938,N/A,N/A
9043,Hurricane,Brazil,2.3572266,2011,0,400,N/A,N/A
9044,Wildfire,Japan,2.909163484,1999,1,257,N/A,N/A
9045,Earthquake,Indonesia,5.276744925,1991,1,445,N/A,N/A
9046,Hurricane,USA,7.578131908,1993,24,1791,N/A,N/A
9047,Tornado,USA,5.428355842,2010,0,810,N/A,N/A
9048,Wildfire,Brazil,2.531731032,2000,2,192,N/A,N/A
9049,Flood,Brazil,4.958212004,1997,2,392,N/A,N/A
9050,Earthquake,USA,6.798181173,1996,1,1896,N/A,N/A
9051,Earthquake,China,6.676391479,1994,0,1366,N/A,N/A
9052,Hurricane,Brazil,3.450840842,1991,3,337,N/A,N/A
9053,Flood,China,7.727559794,2013,33,1412,N/A,N/A
9054,Earthquake,USA,4.416432876,1993,1,1064,N/A,N/A
9055,Tornado,Indonesia,1.82251042,2015,2,87,N/A,N/A
9056,Earthquake,India,4.1930238,2012,1,880,N/A,N/A
9057,Wildfire,India,9.442811195,1996,25,738,N/A,N/A
9058,Tornado,USA,9.71117677,1992,25,905,N/A,N/A
9059,Wildfire,USA,6.593011869,1990,1,727,N/A,N/A
9060,Wildfire,Japan,3.523653351,1999,1,282,N/A,N/A
9061,Earthquake,Brazil,3.83501986,1998,0,518,N/A,N/A
9062,Tornado,Japan,6.511931895,2016,1,524,N/A,N/A
9063,Tornado,India,2.738066034,2018,2,253,N/A,N/A
9064,Flood,China,8.918244544,1993,23,1228,N/A,N/A
9065,Hurricane,Indonesia,2.181606112,1991,2,169,N/A,N/A
9066,Wildfire,USA,2.191225676,2015,0,415,N/A,N/A
9067,Wildfire,Brazil,8.959455447,2009,39,731,N/A,N/A
9068,Earthquake,India,1.297229781,2014,0,275,N/A,N/A
9069,Tornado,India,7.300174489,1996,1,425,N/A,N/A
9070,Wildfire,Indonesia,5.080380124,2019,3,408,N/A,N/A
9071,Flood,USA,7.743483673,2019,0,2357,N/A,N/A
9072,Wildfire,India,1.864221378,2009,2,212,N/A,N/A
9073,Earthquake,China,6.228858537,1990,0,1169,N/A,N/A
9074,Flood,China,9.586494396,2002,28,1454,N/A,N/A
9075,Wildfire,Indonesia,9.075456619,2016,40,602,N/A,N/A
9076,Hurricane,Brazil,4.929811952,2004,1,614,N/A,N/A
9077,Earthquake,USA,4.386049881,2002,0,1300,N/A,N/A
9078,Hurricane,India,6.712598746,2017,1,1496,N/A,N/A
9079,Flood,Japan,5.246775739,2017,1,685,N/A,N/A
9080,Earthquake,Indonesia,1.712594344,2014,0,237,N/A,N/A
9081,Tornado,India,7.644864091,2016,2,704,N/A,N/A
9082,Flood,Brazil,2.042889046,2001,1,196,N/A,N/A
9083,Flood,Indonesia,5.826756219,2018,3,549,N/A,N/A
9084,Tornado,India,1.018328709,2012,1,84,N/A,N/A
9085,Flood,USA,6.759563779,2009,0,1735,N/A,N/A
9086,Hurricane,Indonesia,9.065409337,2001,2,904,N/A,N/A
9087,Flood,China,7.216763019,2018,33,1612,N/A,N/A
9088,Hurricane,India,8.771389314,1998,22,1433,N/A,N/A
9089,Flood,China,3.592256549,1994,1,487,N/A,N/A
9090,Tornado,Indonesia,1.528404847,1999,2,52,N/A,N/A
9091,Flood,India,8.371562013,2009,0,1101,N/A,N/A
9092,Hurricane,Japan,4.458740469,1996,0,552,N/A,N/A
9093,Earthquake,Brazil,5.324943267,2014,0,861,N/A,N/A
9094,Hurricane,Japan,4.685239387,2001,1,662,N/A,N/A
9095,Hurricane,Japan,6.62746715,2008,0,1121,N/A,N/A
9096,Hurricane,USA,2.192099372,2008,0,667,N/A,N/A
9097,Tornado,USA,4.869174409,2008,0,676,N/A,N/A
9098,Flood,USA,8.435456264,2009,0,2148,N/A,N/A
9099,Earthquake,China,1.554520171,2008,1,421,N/A,N/A
9100,Hurricane,Indonesia,8.734668191,2018,2,1191,N/A,N/A
9101,Hurricane,China,1.04922127,2006,2,284,N/A,N/A
9102,Wildfire,Japan,7.299999921,2010,39,810,N/A,N/A
9103,Earthquake,China,1.940723732,2004,0,463,N/A,N/A
9104,Flood,Brazil,4.48231828,2017,0,594,N/A,N/A
9105,Earthquake,USA,2.007295081,2016,1,725,N/A,N/A
9106,Wildfire,India,8.126818515,2009,0,942,N/A,N/A
9107,Flood,Brazil,8.192530577,1993,1,587,N/A,N/A
9108,Flood,Indonesia,7.541977508,2012,28,624,N/A,N/A
9109,Flood,Indonesia,1.440250191,2015,2,113,N/A,N/A
9110,Earthquake,China,5.810248459,2011,1,1689,N/A,N/A
9111,Flood,Japan,4.820851145,1993,1,398,N/A,N/A
9112,Wildfire,Japan,6.262310309,1993,0,423,N/A,N/A
9113,Tornado,China,1.80661582,2005,1,170,N/A,N/A
9114,Flood,India,7.520628815,2015,33,1095,N/A,N/A
9115,Tornado,USA,6.900353023,2014,1,995,N/A,N/A
9116,Earthquake,India,1.811663079,2012,1,417,N/A,N/A
9117,Tornado,China,4.275328509,2004,0,457,N/A,N/A
9118,Tornado,India,8.686912748,2001,27,598,N/A,N/A
9119,Tornado,Indonesia,7.398487393,1992,3,253,N/A,N/A
9120,Flood,Brazil,1.176793869,2003,1,108,N/A,N/A
9121,Hurricane,Indonesia,4.313330545,2015,0,507,N/A,N/A
9122,Hurricane,Brazil,8.324853338,2009,3,1306,N/A,N/A
9123,Hurricane,China,9.91742457,1995,0,2018,N/A,N/A
9124,Flood,USA,3.958902113,2013,0,971,N/A,N/A
9125,Tornado,USA,5.71764688,2000,1,654,N/A,N/A
9126,Wildfire,China,2.264842601,1995,1,257,N/A,N/A
9127,Flood,Indonesia,1.651609379,2003,3,122,N/A,N/A
9128,Tornado,Indonesia,3.401212601,1997,0,112,N/A,N/A
9129,Flood,Indonesia,6.546540967,1997,0,408,N/A,N/A
9130,Hurricane,India,2.909412929,1993,4,371,N/A,N/A
9131,Wildfire,USA,4.18159734,1992,2,563,N/A,N/A
9132,Flood,India,1.657204518,2004,0,226,N/A,N/A
9133,Hurricane,Japan,3.575167206,2015,0,694,N/A,N/A
9134,Wildfire,USA,3.161992413,2019,1,693,N/A,N/A
9135,Hurricane,Indonesia,3.754223411,2005,1,379,N/A,N/A
9136,Tornado,Japan,3.170261764,2001,1,201,N/A,N/A
9137,Earthquake,Indonesia,0.937568611,2001,1,85,N/A,N/A
9138,Tornado,Brazil,3.264937547,2003,1,185,N/A,N/A
9139,Tornado,China,1.254441653,2002,0,122,N/A,N/A
9140,Wildfire,India,9.886273671,2018,29,1413,N/A,N/A
9141,Flood,Japan,9.975343748,1996,0,873,N/A,N/A
9142,Tornado,Indonesia,3.678630699,2000,4,154,N/A,N/A
9143,Hurricane,India,1.668187777,2015,5,351,N/A,N/A
9144,Flood,Japan,2.007765174,2007,1,255,N/A,N/A
9145,Flood,China,7.432468019,2004,3,1379,N/A,N/A
9146,Tornado,USA,7.566229317,1998,0,872,N/A,N/A
9147,Earthquake,India,2.20951052,1990,5,319,N/A,N/A
9148,Wildfire,USA,9.337062059,2008,0,1653,N/A,N/A
9149,Wildfire,Brazil,7.584636171,2002,1,553,N/A,N/A
9150,Wildfire,China,2.704894107,2004,1,361,N/A,N/A
9151,Tornado,Brazil,8.673499843,1993,0,368,N/A,N/A
9152,Earthquake,Japan,3.407137893,2008,0,681,N/A,N/A
9153,Earthquake,India,4.658570207,2009,1,946,N/A,N/A
9154,Earthquake,Indonesia,3.603060826,2002,5,368,N/A,N/A
9155,Earthquake,India,5.470393951,2019,1,1406,N/A,N/A
9156,Hurricane,Brazil,3.841512021,1998,0,481,N/A,N/A
9157,Wildfire,China,9.399561801,2005,1,1188,N/A,N/A
9158,Earthquake,China,6.564507657,1991,2,1236,N/A,N/A
9159,Earthquake,USA,6.404225253,2017,0,2815,N/A,N/A
9160,Flood,Japan,2.643722214,2001,2,258,N/A,N/A
9161,Flood,USA,6.707287544,2003,0,1521,N/A,N/A
9162,Earthquake,Brazil,4.690885365,1997,1,625,N/A,N/A
9163,Wildfire,Brazil,5.470905881,2018,1,553,N/A,N/A
9164,Hurricane,USA,1.181256627,2014,0,452,N/A,N/A
9165,Wildfire,Brazil,2.715808481,2002,2,204,N/A,N/A
9166,Flood,USA,5.456190562,1998,1,1087,N/A,N/A
9167,Tornado,China,1.777651578,2008,0,211,N/A,N/A
9168,Wildfire,USA,8.320323341,2006,0,1613,N/A,N/A
9169,Earthquake,USA,3.019311709,1997,0,875,N/A,N/A
9170,Wildfire,India,6.472817064,2008,1,748,N/A,N/A
9171,Flood,China,3.680964721,2000,3,594,N/A,N/A
9172,Flood,Brazil,7.791840118,1999,1,744,N/A,N/A
9173,Hurricane,India,9.3074989,2013,25,2102,N/A,N/A
9174,Tornado,USA,9.958730957,2007,38,1232,N/A,N/A
9175,Earthquake,Japan,2.015904401,1991,0,249,N/A,N/A
9176,Hurricane,USA,9.362891705,2003,0,2665,N/A,N/A
9177,Wildfire,China,4.791452027,2016,2,888,N/A,N/A
9178,Earthquake,Japan,1.833759225,2016,0,411,N/A,N/A
9179,Tornado,China,2.227838536,1992,0,155,N/A,N/A
9180,Hurricane,Brazil,3.141353005,1991,1,347,N/A,N/A
9181,Hurricane,India,1.765346186,1994,2,232,N/A,N/A
9182,Earthquake,Indonesia,5.015700347,2000,2,505,N/A,N/A
9183,Tornado,China,2.387777418,1997,3,217,N/A,N/A
9184,Flood,Indonesia,5.78059853,1993,1,301,N/A,N/A
9185,Hurricane,Japan,1.76130697,1991,0,192,N/A,N/A
9186,Tornado,China,4.319925022,1997,1,398,N/A,N/A
9187,Earthquake,USA,5.014027381,1996,2,1427,N/A,N/A
9188,Flood,China,1.990160586,2007,2,352,N/A,N/A
9189,Flood,Indonesia,3.795287713,2014,5,334,N/A,N/A
9190,Hurricane,Brazil,7.983842886,1993,22,847,N/A,N/A
9191,Earthquake,Brazil,4.336767364,1995,1,543,N/A,N/A
9192,Earthquake,Brazil,5.446706471,2013,3,1013,N/A,N/A
9193,Wildfire,USA,7.889162808,2018,0,1619,N/A,N/A
9194,Tornado,Brazil,9.758959647,2012,39,674,N/A,N/A
9195,Earthquake,China,2.805320756,2015,2,817,N/A,N/A
9196,Wildfire,Brazil,3.319681463,1996,1,235,N/A,N/A
9197,Flood,China,1.255814101,2018,1,286,N/A,N/A
9198,Wildfire,USA,9.005201547,2018,28,2055,N/A,N/A
9199,Earthquake,Brazil,1.329193799,2011,1,236,N/A,N/A
9200,Flood,Japan,9.717912238,2014,0,1238,N/A,N/A
9201,Earthquake,China,3.668724002,2007,2,892,N/A,N/A
9202,Flood,China,4.206825343,2006,0,806,N/A,N/A
9203,Earthquake,India,5.318777383,1996,1,784,N/A,N/A
9204,Wildfire,USA,8.894903602,1995,34,1254,N/A,N/A
9205,Earthquake,Brazil,5.47626765,1991,0,633,N/A,N/A
9206,Hurricane,China,3.633859967,2006,0,924,N/A,N/A
9207,Tornado,Brazil,2.221140241,2004,1,121,N/A,N/A
9208,Tornado,China,5.114171481,2015,1,585,N/A,N/A
9209,Earthquake,USA,5.090205709,2014,2,1760,N/A,N/A
9210,Wildfire,India,3.927040486,1992,0,288,N/A,N/A
9211,Wildfire,USA,2.050460235,2002,0,321,N/A,N/A
9212,Earthquake,India,1.543152529,2002,3,304,N/A,N/A
9213,Flood,USA,7.463373786,2019,0,2270,N/A,N/A
9214,Hurricane,Japan,5.497912216,2002,0,800,N/A,N/A
9215,Flood,Brazil,9.413624479,1990,0,706,N/A,N/A
9216,Tornado,China,1.73926551,1997,1,154,N/A,N/A
9217,Wildfire,India,9.907247181,2002,1,981,N/A,N/A
9218,Hurricane,China,4.665002988,2000,3,1088,N/A,N/A
9219,Tornado,USA,4.266878689,2015,0,628,N/A,N/A
9220,Tornado,Brazil,6.12050805,1992,0,283,N/A,N/A
9221,Flood,India,2.589403435,2007,0,364,N/A,N/A
9222,Tornado,India,6.704784644,2004,1,555,N/A,N/A
9223,Tornado,China,3.95096561,2002,2,419,N/A,N/A
9224,Flood,Brazil,2.069687755,1996,3,178,N/A,N/A
9225,Earthquake,China,6.123102422,2011,1,1940,N/A,N/A
9226,Earthquake,India,4.087324722,1992,0,570,N/A,N/A
9227,Flood,India,6.751361208,2010,3,897,N/A,N/A
9228,Wildfire,Japan,6.487265957,2017,1,737,N/A,N/A
9229,Earthquake,Japan,1.562288262,2007,1,261,N/A,N/A
9230,Earthquake,USA,3.309824295,2018,0,1322,N/A,N/A
9231,Wildfire,USA,9.787615221,2019,30,2133,N/A,N/A
9232,Hurricane,USA,1.538316797,2000,1,443,N/A,N/A
9233,Earthquake,India,3.016479041,2003,1,510,N/A,N/A
9234,Tornado,Indonesia,8.731932192,2010,22,376,N/A,N/A
9235,Tornado,China,3.348173233,2011,2,427,N/A,N/A
9236,Earthquake,Indonesia,4.230910821,2000,2,370,N/A,N/A
9237,Hurricane,Japan,9.164862431,2003,30,1391,N/A,N/A
9238,Tornado,USA,4.152230622,2011,2,632,N/A,N/A
9239,Wildfire,Brazil,8.536868352,1993,33,547,N/A,N/A
9240,Hurricane,Brazil,9.107159862,1998,24,1178,N/A,N/A
9241,Flood,USA,9.301919486,2003,33,1829,N/A,N/A
9242,Earthquake,China,6.081907104,1992,0,1226,N/A,N/A
